split  input_noise  n_agents            protocol  tasks  solve_rate  mean_rounds  median_rounds  mean_ratio_to_lower_bound  mean_duplicate_fraction  mean_map_cosine  mean_top1_accuracy
  ood         0.35         2 relational_task_map      6    1.000000    73.500000           72.0                   6.125000                 0.832988         0.603253            0.590278
  ood         0.35         2          static_map      6    1.000000    82.000000           87.0                   6.833333                 0.848082         0.056464            0.039352
  ood         0.35         4     oracle_previous      6    1.000000     6.000000            6.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.35         4     pooled_goal_map      6    1.000000    45.666667           49.5                   7.611111                 0.865572         0.066487            0.055556
  ood         0.35         4        raw_previous      6    1.000000    10.333333           10.5                   1.722222                 0.405148              NaN                 NaN
  ood         0.35         4 relational_pair_map      6    1.000000    38.166667           36.0                   6.361111                 0.837483         0.559302            0.537037
  ood         0.35         4 relational_task_map      6    1.000000    37.166667           36.5                   6.194444                 0.835075         0.603253            0.590278
  ood         0.35         4          static_map      6    1.000000    41.500000           44.0                   6.916667                 0.850065         0.056464            0.039352
  ood         0.35         8     oracle_previous      6    1.000000     3.000000            3.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.35         8     pooled_goal_map      6    1.000000    23.000000           25.0                   7.666667                 0.866357         0.066487            0.055556
  ood         0.35         8        raw_previous      6    1.000000     5.500000            5.5                   1.833333                 0.436905              NaN                 NaN
  ood         0.35         8 relational_pair_map      6    1.000000    19.333333           18.5                   6.444444                 0.839365         0.559302            0.537037
  ood         0.35         8 relational_task_map      6    1.000000    18.666667           18.5                   6.222222                 0.835869         0.603253            0.590278
  ood         0.35         8          static_map      6    1.000000    20.833333           22.0                   6.944444                 0.850776         0.056464            0.039352
  ood         0.35        16     oracle_previous      6    1.000000     2.000000            2.0                   1.000000                 0.000000         1.000000            1.000000
  ood         0.35        16     pooled_goal_map      6    1.000000    12.166667           13.0                   6.083333                 0.868260         0.066487            0.055556
  ood         0.35        16        raw_previous      6    1.000000     3.000000            3.0                   1.500000                 0.479167              NaN                 NaN
  ood         0.35        16 relational_pair_map      6    1.000000    10.500000           10.0                   5.250000                 0.844366         0.559302            0.537037
  ood         0.35        16 relational_task_map      6    1.000000    10.166667           10.0                   5.083333                 0.841145         0.603253            0.590278
  ood         0.35        16          static_map      6    1.000000    11.166667           12.0                   5.583333                 0.855133         0.056464            0.039352
0:20.58 877784KB
